% Conversion of CEAREX frequency data
% SEACAT sensor: 40
% Data every 1 minutes begining 22:00 04/07/89 , GMT
%Temperature calibration constants:
% .36738E-02 .58023E-03 .10956E-04 .22664E-06 .23576E+04
%Conductivity calibration constants:
% .12942E-04 .50860E+00-.42353E+01 .53138E-03 .43000E+01
%T adjusted:     .000, C adjusted:     .000
%Temp (C), Conductivity (mmho/cm), Salinity (%)
%
 -.1606 28.53060 34.58811
 -.0527 28.63063 34.63603
 -.1464 28.68981 34.61090
 -.1748 28.68012 34.59911
 -.0650 28.65432 34.58138
 -.0489 28.72207 34.61774
 -.0640 28.75220 34.62178
 -.1009 28.75005 34.60948
 -.0773 28.71456 34.57845
 -.0706 28.72639 34.58887
 -.0962 28.74467 34.60679
 -.1937 28.68984 34.54512
 -.0981 28.68443 34.59874
 -.1966 28.68014 34.56930
 -.2003 28.64464 34.56591
 -.2345 28.63711 34.57997
 -.2430 28.61451 34.58123
 -.2601 28.58117 34.55727
 -.3645 28.51129 34.48389
 -.4397 28.42309 34.43506
 -.4749 28.36608 34.43577
 -.5044 28.33595 34.45388
 -.5425 28.31551 34.47248
 -.5530 28.29398 34.48824
 -.5845 28.28537 34.50498
 -.5845 28.26278 34.50663
 -.6121 28.25095 34.50674
 -.6045 28.22944 34.50151
 -.6064 28.22728 34.50615
 -.5969 28.22728 34.51101
 -.5873 28.23373 34.51671
 -.5787 28.24234 34.52138
 -.5473 28.25094 34.52462
 -.5092 28.27675 34.53732
 -.4692 28.31009 34.54947
 -.4501 28.34021 34.55087
 -.4235 28.36388 34.55229
 -.3778 28.39614 34.56530
 -.3560 28.44777 34.59347
 -.4073 28.43595 34.54463
 -.4254 28.40692 34.51838
 -.4387 28.40046 34.52631
 -.4549 28.37895 34.51331
 -.4768 28.37250 34.52177
 -.4882 28.36281 34.52977
 -.5149 28.34345 34.52075
 -.5263 28.32409 34.51839
 -.5368 28.30366 34.50924
 -.5368 28.29935 34.51858
 -.5959 28.28645 34.50877
 -.6771 28.24450 34.48970
 -.6924 28.18857 34.47916
 -.7115 28.15630 34.47676
 -.7296 28.13049 34.47335
 -.7411 28.11543 34.47908
 -.7535 28.08209 34.45356
 -.7602 28.07886 34.46607
 -.7344 28.07348 34.47105
 -.6704 28.08208 34.47411
 -.5892 28.15412 34.53080
 -.5282 28.23478 34.57311
 -.5092 28.28211 34.56881
 -.4825 28.29719 34.54421
 -.4711 28.32300 34.54135
 -.4682 28.33699 34.53487
 -.4635 28.35205 34.54085
 -.4539 28.35743 34.53823
 -.4539 28.36603 34.53947
 -.4501 28.37034 34.54009
 -.4606 28.37249 34.53823
 -.4930 28.36496 34.53169
 -.4939 28.35205 34.53454
 -.4920 28.33592 34.52349
 -.4758 28.33807 34.53063
 -.4787 28.34344 34.53077
 -.4968 28.34667 34.53319
 -.5320 28.33484 34.52661
 -.5320 28.30150 34.50647
 -.5444 28.28753 34.50001
 -.5311 28.27892 34.50165
 -.5282 28.29182 34.51805
 -.4939 28.30472 34.53331
 -.4587 28.33268 34.55036
 -.4530 28.35635 34.55186
 -.4615 28.36710 34.54790
 -.4825 28.37248 34.55080
 -.4035 28.38108 34.57211
 -.3883 28.40045 34.55807
 -.3854 28.41874 34.55396
 -.3645 28.43272 34.55677
 -.3474 28.45853 34.57152
 -.3512 28.46714 34.56341
 -.3161 28.47144 34.56152
 -.3123 28.49081 34.56367
 -.3066 28.49726 34.55827
 -.3170 28.50695 34.56097
 -.3094 28.50480 34.55889
 -.3427 28.49512 34.54203
 -.3408 28.48329 34.54310
 -.3170 28.47576 34.54039
 -.3018 28.49189 34.55221
 -.2639 28.50802 34.56028
 -.2430 28.52953 34.56076
 -.2326 28.55213 34.56498
 -.2193 28.54139 34.53174
 -.2108 28.54892 34.52484
 -.1861 28.56398 34.53164
 -.1066 28.58226 34.53544
 -.0026 28.69087 34.62488
  .0267 28.76833 34.64133
  .0390 28.78556 34.60439
  .0446 28.78557 34.56762
  .0569 28.80171 34.56743
  .0475 28.80817 34.55828
  .0475 28.79850 34.54194
  .0871 28.81892 34.56723
  .0861 28.83721 34.56822
  .1568 28.87377 34.60553
  .2717 28.94906 34.65968
  .3356 29.04586 34.69997
  .3675 29.10719 34.70097
  .3853 29.13088 34.67427
  .4116 29.14595 34.65515
  .4210 29.16424 34.64495
  .4276 29.17178 34.63247
  .4388 29.18039 34.62889
  .4219 29.18684 34.62361
  .4266 29.18469 34.62339
  .3328 29.16964 34.60233
  .3215 29.10940 34.57532
  .2980 29.07928 34.56810
  .2180 29.05668 34.56777
  .1663 28.97817 34.52406
  .1729 28.94266 34.53617
  .1531 28.92222 34.53497
  .1700 28.92221 34.55897
  .2378 28.94479 34.59125
  .2886 28.99749 34.62384
  .3252 29.05664 34.65472
  .3750 29.09215 34.65729
  .4219 29.15561 34.69064
  .5007 29.23198 34.73948
  .5100 29.25890 34.70471
  .5194 29.25246 34.65604
  .5325 29.27828 34.66449
  .5494 29.29119 34.66135
  .5559 29.29335 34.64471
  .5606 29.29873 34.63835
  .5653 29.30304 34.63465
  .5671 29.30734 34.63299
  .5503 29.29982 34.61848
  .5540 29.31057 34.63962
  .5756 29.29337 34.61859
  .5512 29.29659 34.61148
  .5278 29.28262 34.60119
  .5147 29.26217 34.59156
  .4744 29.23958 34.57792
  .4538 29.21914 34.58169
  .4341 29.21268 34.60004
  .4435 29.17503 34.57520
  .4566 29.19439 34.60752
  .4782 29.20837 34.62195
  .5728 29.26536 34.68256
  .5868 29.32453 34.69984
  .5999 29.33100 34.67036
  .6120 29.34929 34.66796
  .6251 29.36113 34.66346
  .6186 29.36221 34.64757
  .6279 29.36759 34.64960
  .6195 29.35684 34.62786
  .6223 29.35792 34.63012
  .5952 29.33749 34.60234
  .5756 29.31812 34.59168
  .4885 29.24607 34.51598
  .4866 29.22131 34.54142
  .4791 29.21592 34.56433
  .4707 29.20947 34.57509
  .4632 29.20086 34.57815
  .4651 29.20085 34.58950
  .4632 29.19977 34.59273
  .4707 29.20622 34.60454
  .4754 29.20730 34.60343
  .5157 29.22773 34.62628
  .5250 29.26967 34.65664
  .5484 29.27399 34.64475
  .6027 29.32346 34.68755
  .6092 29.34606 34.67567
  .5784 29.33317 34.63451
  .5466 29.30413 34.60174
  .5231 29.27617 34.58560
  .4735 29.23637 34.55690
  .4669 29.22022 34.57520
  .4726 29.22021 34.59858
  .4669 29.21483 34.60010
  .4566 29.20730 34.59769
  .4529 29.20730 34.60717
  .4491 29.20192 34.60699
  .4379 29.19331 34.60123
  .4351 29.18685 34.60186
  .4313 29.18147 34.60093
  .4360 29.18470 34.61031
  .4397 29.18685 34.61308
  .4276 29.18040 34.60250
  .4125 29.17502 34.60123
  .3910 29.16641 34.60125
  .2115 29.14060 34.58517
  .1747 29.03840 34.56059
  .1540 28.99213 34.57521
  .0031 28.96416 34.58780
 -.0423 28.88238 34.58961
 -.0688 28.81569 34.58188
 -.0924 28.76943 34.57580
 -.0697 28.74146 34.57967
 -.0498 28.71995 34.55877
  .0040 28.72425 34.55711
  .0380 28.75868 34.56871
  .0456 28.77482 34.55389
  .0238 28.77160 34.52726
 -.0498 28.79203 34.55540
 -.1151 28.75975 34.55472
 -.1473 28.72425 34.56552
 -.2146 28.68768 34.56409
 -.3911 28.67045 34.60286
 -.4225 28.60588 34.64785
 -.5034 28.54563 34.65081
 -.5568 28.48431 34.65651
 -.6704 28.37139 34.57914
 -.7497 28.21547 34.47095
 -.7535 28.11437 34.43050
 -.7736 28.05845 34.40508
 -.7698 28.03371 34.40813
 -.7669 28.02833 34.41694
 -.7717 28.02940 34.42480
 -.7641 28.03155 34.43365
 -.7631 28.03584 34.43808
 -.7354 28.04445 34.44850
 -.6971 28.07133 34.46849
 -.6513 28.08639 34.45886
 -.5940 28.14016 34.49046
 -.5073 28.17351 34.48233
 -.4711 28.25094 34.51083
 -.4282 28.29720 34.51458
 -.4092 28.34023 34.51884
 -.4026 28.37250 34.52459
 -.4016 28.38111 34.51358
 -.4111 28.38434 34.50610
 -.3997 28.38434 34.50558
 -.3911 28.39939 34.51905
 -.2250 28.39617 34.50650
 -.1861 28.40804 34.42418
 -.1786 28.47150 34.43803
 -.0754 28.51775 34.46001
